num,id1,id2,true_ans,predicted
2255,9969,9830,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
2256,26181,26383,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
2257,3574,9417,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2258,12814,45213,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2259,28506,28759,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
2260,16818,38949,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2261,39577,29624,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2262,49958,9625,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2263,34891,16714,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2264,38812,34759,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2265,45288,29508,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2266,34676,45382,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2267,9281,3961,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2268,29960,29949,"tensor([1.], device='cuda:0')","tensor([0.], device='cuda:0')"
2269,8380,39520,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2270,39977,39626,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
2271,9721,12545,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2272,3523,8246,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2273,16639,12968,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2274,28875,9048,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2275,49840,8343,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2276,49714,27422,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2277,12967,3634,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2278,8196,28772,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2279,49777,12834,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2280,39716,3886,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2281,34652,34621,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
2282,28963,39771,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2283,26025,3758,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2284,49810,12990,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2285,28873,28762,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
2286,12816,12646,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
2287,26409,8027,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2288,9114,16950,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2289,49977,27329,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2290,9320,26373,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2291,28954,34503,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2292,28765,39803,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2293,27251,9805,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2294,9461,29606,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2295,29779,49922,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2296,29608,12729,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2297,9660,3797,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2298,38608,34521,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2299,9378,28633,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2300,45370,27255,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2301,39577,34684,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2302,28668,34908,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2303,28501,29817,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2304,26270,45281,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2305,3811,34574,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2306,39738,27448,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2307,29815,49570,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2308,38778,8363,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2309,3504,27159,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2310,28894,12584,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2311,38507,16726,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2312,8060,29676,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2313,9531,9417,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2314,38744,27333,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2315,49689,28909,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2316,34657,38793,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2317,29939,8040,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2318,28515,9454,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2319,8476,45243,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2320,3508,49730,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2321,45500,28561,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2322,9593,9340,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2323,16573,8283,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2324,39837,34951,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2325,26400,9026,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2326,16942,45289,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2327,49900,12563,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2328,16899,12610,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2329,8401,49822,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2330,8403,3615,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2331,38725,8267,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2332,45030,27318,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2333,38835,27051,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2334,49805,8416,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2335,9008,9471,"tensor([1.], device='cuda:0')","tensor([0.], device='cuda:0')"
2336,28998,3619,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2337,39817,45377,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2338,9709,26456,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2339,28886,12998,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2340,12600,9904,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2341,16526,9418,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2342,3757,29989,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2343,49577,9167,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2344,38788,27120,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2345,26043,45376,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2346,12778,16645,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2347,16950,9028,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2348,9231,3691,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2349,26022,28536,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2350,38819,26222,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2351,3651,39576,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2352,27494,38576,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2353,9817,16555,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2354,3933,38556,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2355,9584,34670,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2356,28876,26216,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2357,12897,3655,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2358,38554,29834,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2359,3550,38833,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2360,12554,12551,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
2361,9985,3878,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2362,39808,39586,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
2363,12857,38509,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2364,8324,49689,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2365,34765,39646,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2366,12819,16858,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2367,8489,39890,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2368,9512,26432,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2369,34814,27034,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2370,16620,26036,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2371,12825,9232,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2372,45089,39573,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2373,9578,28665,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2374,9902,27264,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2375,38988,34867,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2376,38977,8215,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2377,34501,39802,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2378,28550,29896,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2379,38521,38653,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
2380,3893,26098,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2381,3597,9914,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2382,27178,9399,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2383,16675,8093,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2384,45476,39803,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2385,39599,9110,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2386,26384,3863,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2387,49728,34722,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2388,39557,16577,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2389,9105,29980,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2390,38886,8398,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2391,8458,49552,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2392,9128,12769,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2393,39613,8221,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2394,16726,29726,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2395,26279,38552,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2396,12564,45361,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2397,26009,34729,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2398,12970,39847,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2399,45220,16840,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2400,39797,3750,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2401,16560,8274,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2402,34507,38775,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2403,12673,3693,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2404,28505,3516,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2405,26296,29636,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2406,29627,8319,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2407,39755,3953,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2408,45178,49676,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2409,49709,38702,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2410,49893,45225,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2411,9922,27192,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2412,9856,8386,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2413,29563,39567,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2414,8372,28972,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2415,28715,29843,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2416,39702,26460,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2417,45202,27304,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2418,26449,38659,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2419,9513,26311,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2420,9608,38823,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2421,16614,29746,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2422,45335,39832,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2423,27052,3599,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2424,28698,39521,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2425,29544,29516,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
2426,34992,26214,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2427,9281,3874,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2428,9959,45452,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2429,29788,16518,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2430,12725,9568,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2431,38775,9990,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2432,16852,3558,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2433,49884,29563,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2434,26362,34701,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2435,38557,29774,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2436,9366,16661,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2437,38814,49784,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2438,16902,49604,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2439,38751,27478,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2440,28793,38596,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2441,12642,3814,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2442,39910,9445,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2443,49911,39635,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2444,49983,8205,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2445,9663,3872,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2446,39578,27347,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2447,49631,39704,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2448,45075,16974,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2449,16577,9305,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2450,29600,8043,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2451,3728,26311,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2452,49841,34536,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2453,28892,12536,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2454,39822,29565,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2455,9560,9431,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2456,29617,27272,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2457,49776,45105,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2458,3704,39516,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2459,28692,38866,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2460,16916,34914,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2461,8476,3857,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2462,3610,28587,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2463,34789,26341,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2464,45289,34588,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2465,34719,27410,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2466,39885,12795,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2467,3953,49692,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2468,45360,8340,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2469,26068,28768,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2470,12824,39647,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2471,45478,16644,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2472,27350,26024,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2473,38691,45467,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2474,28759,3791,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2475,9731,16827,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2476,27415,38984,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2477,26458,39696,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2478,45453,29528,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2479,9992,26175,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2480,38687,9858,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2481,27332,39838,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2482,26384,38768,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2483,26111,9829,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2484,16758,9287,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2485,45483,45169,"tensor([1.], device='cuda:0')","tensor([1.], device='cuda:0')"
2486,9145,29689,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2487,9307,12627,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2488,39725,49570,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
2489,45179,27080,"tensor([0.], device='cuda:0')","tensor([0.], device='cuda:0')"
